Object Type,Package,Procedure,SQL Object Name,Target Table,Target Column,Source Table,Source Column,Transformation
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_CLOSED_MONTH_START_DATE_R,,,Constant / Expression
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_DISABILITY_START_DATE_R,DIM_GRP_CLAIM_ELIGIBILITY_R,N_ELIM_PERIOD_*,CASE
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_EARLIEST_BENEFIT_PAYMENT_DATE_R,FCT_CLAIM_PAYMENT_DETAIL_R_PMNT_MV_SSL,EARLIEST_PAYMENT_DATE,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_EARLIEST_SERVICE_PERIOD_FROM_R,FCT_CLAIM_PAYMENT_DETAIL_R_PMNT_MV_SSL,EARLIEST_SERVICE_PERIOD_FROM_DATE,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_EARLIEST_SERVICE_PERIOD_TO_R,FCT_CLAIM_PAYMENT_DETAIL_R_PMNT_MV_SSL,EARLIEST_SERVICE_PERIOD_TO_DATE,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_EST_QUALIFYING_PERIOD_EXP_DATE_R,DIM_GRP_CLAIM_ELIGIBILITY_R,D_DATE_QP_ENDS_R,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_HIRE_DATE_R,DIM_EMPLOYEE_R,D_HIRE_DATE_R,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_LAST_IN_STATUS_46_DATE_R,VW_DIM_GRP_CLAIM_PRIOR_STATUS_R_MV_SSL,D_LAST_IN_STATUS_46_DATE_R,CAST
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_LAST_PAYMENT_DATE_R,FCT_CLAIM_PAYMENT_DETAIL_R_PMNT_MV_SSL,LAST_PAYMENT_DATE,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_LOSS_DATE_R,DIM_GRP_CLAIM_DETAIL_R,D_DATE_OF_LOSS_R,CASE
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_MODIFIED_RTW_DATE_R,DIM_GRP_CLAIM_DETAIL_R,D_RETURN_TO_MOD_WKDT_R,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_MOST_RECENT_ACTIVITY_DATE_R,CLAIM_ACTIVITY_DATE_MV_TBL,MOST_RECENT_ACTIVITY_DATE,NVL
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_MOST_RECENT_MANAGEMENT_NOTE_DATE_R,,,Constant / Expression
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_MOST_RECENT_MEDICAL_NOTE_DATE_R,,,Constant / Expression
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_MOST_RECENT_SERVICE_PERIOD_FROM_R,FCT_CLAIM_PAYMENT_DETAIL_R_PMNT_MV_SSL,MOST_RECENT_SERVICE_PERIOD_FROM_DATE,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_MOST_RECENT_SERVICE_PERIOD_TO_R,FCT_CLAIM_PAYMENT_DETAIL_R_PMNT_MV_SSL,MOST_RECENT_SERVICE_PERIOD_TO_DATE,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_NURSE_CERT_END_DATE_R,,,Constant / Expression
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_PFL_DOB_R,DIM_GRP_CLAIM_DETAIL_R,D_PFL_DOB_R,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_PFL_DOP_R,DIM_GRP_CLAIM_DETAIL_R,D_PFL_DOP_R,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_PHYS_CERT_END_DATE_R,,,Constant / Expression
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_PLAN_DUR_DATE_R,DIM_GRP_CLAIM_ELIGIBILITY_R,D_PLAN_DUR_DATE_R,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_PRD_DAYS_REMAINING_R,CLAIM_TIER_WFAM_MV_TBL,D_PRD_R,Constant / Expression
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_PRD_R,CLAIM_TIER_WFAM_MV_TBL,D_PRD_R,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_RECORD_END_DATE_R,DIM_GRP_CLAIM_DETAIL_R,D_RECORD_END_DATE_R,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_RECORD_START_DATE_R,DIM_GRP_CLAIM_DETAIL_R,D_RECORD_START_DATE_R,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_RETIREMENT_TERMINATION_DATE_R,DIM_GRP_CLAIM_COVERAGE_GROUP_R,D_RETIREMENT_TERMINATION_DAT_R,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_RETURN_TO_WORK_DATE_R,DIM_GRP_CLAIM_DETAIL_R,D_RETURN_TO_WORK_DATE_R,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_SS_APPEAL_END_DATE_R,FCT_CLAIM_SOCIALSECURITY_INC_R,D_SS_APPEAL_END_DATE_R,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_SS_CLOSED_TERM_DATE_R,FCT_CLAIM_SOCIALSECURITY_INC_R,D_SS_CLOSED_TERM_DATE_R,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_SS_COUNCIL_START_DATE_R,FCT_CLAIM_SOCIALSECURITY_INC_R,D_SS_COUNCIL_START_DATE_R,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_SS_COURT_APPEAL_END_DATE_R,FCT_CLAIM_SOCIALSECURITY_INC_R,D_SS_COURT_APPEAL_END_DATE_R,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_SS_COURT_START_DATE_R,FCT_CLAIM_SOCIALSECURITY_INC_R,D_SS_COURT_START_DATE_R,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_SS_DEP_AWARD_EFF_DATE_R,FCT_CLAIM_SOCIALSECURITY_INC_R,D_SS_DEP_AWARD_EFF_DATE_R,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_SS_DEP_TERM_DATE_R,FCT_CLAIM_SOCIALSECURITY_INC_R,D_SS_DEP_TERM_DATE_R,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_SS_HEARING_END_DATE_R,FCT_CLAIM_SOCIALSECURITY_INC_R,D_SS_HEARING_END_DATE_R,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_SS_HEARING_START_DATE_R,FCT_CLAIM_SOCIALSECURITY_INC_R,D_SS_HEARING_START_DATE_R,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_SS_INIT_FILING_END_DATE_R,FCT_CLAIM_SOCIALSECURITY_INC_R,D_SS_INIT_FILING_END_DATE_R,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_SS_INIT_FILING_START_DATE_R,FCT_CLAIM_SOCIALSECURITY_INC_R,D_SS_INIT_FILING_START_DATE_R,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_SS_MOST_RECENT_UPDATE_DATE_R,FCT_CLAIM_SOCIALSECURITY_INC_R,D_CHANGE_DATE_R,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_SS_PRIMARY_EFF_DATE_R,FCT_CLAIM_SOCIALSECURITY_INC_R,D_SS_PRIMARY_EFF_DATE_R,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_SS_RECONSIDER_END_DATE_R,FCT_CLAIM_SOCIALSECURITY_INC_R,D_SS_RECONSIDER_END_DATE_R,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_SS_RECONSIDER_START_DATE_R,FCT_CLAIM_SOCIALSECURITY_INC_R,D_SS_RECONSIDER_START_DATE_R,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_TIER_CREATED_DATE_R,CLAIM_TIER_WFAM_MV_TBL,D_CREATED_DATE_R_TIER,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_TSA_DATE_R,DIM_GRP_VOCREHAB_R,D_TSA_DATE_R,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_WAIVER_STATUS_DATE_R,DIM_GRP_CLAIM_COVERAGE_GROUP_R,D_DATE_CLOSED_R,CASE
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_WAIVER_TERMINATION_DATE_R,DIM_GRP_CLAIM_ELIGIBILITY_R,D_WAIVER_TERMINATION_DATE_R,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_WFAM_CODE_CREATED_DATE_R,CLAIM_TIER_WFAM_MV_TBL,D_CREATED_DATE_R_WFAM,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_WORKSHEET_END_DATE_R,,,TO_DATE
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,D_WORKSHEET_START_DATE_R,,,TO_DATE
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,FIC_MIS_DATE_R,DIM_GRP_CLAIM_DIR_R,FIC_MIS_DATE_R,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,N_ANY_OCC_DAYS_REMAINING_R,,,Constant / Expression
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,N_APPEAL_SOURCE_VERSION_SEQ_NUMBER_R,DIM_GRP_APPEALS_R,N_SOURCE_VERSION_SEQ_NUMBER_R,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,N_BASIC_INSURED_SALARY_R,DIM_GRP_CLAIM_DIR_R,N_BASIC_INSURED_SALARY_R,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,N_BATCH_ID_R,,,Constant / Expression
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,N_BATCH_ID_R,GN_SYSDT_BATCHID,GN_SYSDT_BATCHID,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,N_CLAIM_COVERAGE_GROUP_SK_R,,,Constant / Expression
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,N_CLAIM_COVERAGE_GROUP_SK_R,DIM_GRP_CLAIM_COVERAGE_GROUP_R,N_CLAIM_COVERAGE_GROUP_SK_R,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,N_CLAIM_COVERAGE_SK_R,,,Constant / Expression
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,N_CLAIM_COVERAGE_SK_R,DIM_GRP_CLAIM_COVERAGE_R,N_CLAIM_COVERAGE_SK_R,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,N_CLAIM_DECISION_DAYS_R,,,Constant / Expression
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,N_CLAIM_PENDING_AGE_R,DIM_GRP_CLAIM_DETAIL_R,RECEIVED_DATE,CASE
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,N_CLAIM_SK_R,,,Constant / Expression
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,N_CLAIM_SK_R,DIM_GRP_CLAIM_DIR_R,N_CLAIM_SK_R,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,N_CLAIM_TAXABLE_BENEFIT_PCT_R,FCT_GRP_WORKSHEET,N_TAXABLE_OVERRIDE_PCT_R,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,N_COV_GRP_ID_R,DIM_GRP_CLAIM_COVERAGE_GROUP_R,N_COV_GRP_ID_R,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,N_CURR_BENEFIT_PERIOD_DAYS_R,,,Constant / Expression
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,N_DAYS_OPEN_R,,,Constant / Expression
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,N_DIAGNOSIS_TYPE_CODE_R,DIM_GRP_MEDICAL_DIAGNOSIS_R_MV_SSL,DIAGNOSIS_TYPE_CODE,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,N_MAX_BENEFIT_R,FCT_GRP_WORKSHEET,N_MAX_BENEFIT_R,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,N_MINIMUM_BENEFIT_R,FCT_GRP_WORKSHEET,N_MINIMUM_BENEFIT_R,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,N_NURSE_CERT_SEQ_R,DIM_GRP_NURSE_CERT_R_MV_SSL,N_NURSE_CERT_SEQ_R,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,N_OTHER_OFFSET_AMT_R,,,Constant / Expression
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,N_REHAB_OFFSET_AMT_088_R,,,Constant / Expression
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,N_TIER_NUM_R,DIM_GRP_REF_TIER_R_DISABILITY,N_TIER_NUM_R,CASE
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,N_TOTAL_BENEFIT_PERIOD_DAYS_R,,,Constant / Expression
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,N_WAIVER_TERMINATION_AGE_R,DIM_GRP_CLAIM_ELIGIBILITY_R,N_WAIVER_TERMINATION_AGE_R,Direct
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,N_WORKERS_COMP_OFFSET_AMT_083_R,,,Constant / Expression
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,N_WORKSHEET_NUMBER_R,FCT_GRP_WORKSHEET,N_VERSION_R,NVL
PKG Procedure,PKG_GRP_LOAD_RPT_CLAIM_DTL_R,PRC_INSERT_DUMMY_REC,PKG_GRP_LOAD_RPT_CLAIM_DTL_R_PRC_INSERT_DUMMY_REC,RPT_CLAIM_DTL_R,N_WORKSHEET_SEQ_NBR_OBJECTNM_R,FCT_GRP_WORKSHEET,N_WORKSHEET_SEQ_NBR_OBJECTNM_R,NVL
